Sentence,Sentiment,text_length,pred_label,confidence,pos_score,neg_score,neu_score,sentiment_score
"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",positive,39,positive,0.9393893480300903,0.9393893480300903,0.03543836995959282,0.025172358378767967,0.9039509780704975
$FREE Ha Heeeeeere comes the pump! So glad I picked up 9K end of day! Get ready for the bull ride!,positive,21,neutral,0.739933431148529,0.2360793799161911,0.02398723177611828,0.739933431148529,0.21209214814007282
"Finnish technology group Aspocomp Group Oyj ( OMX Helsinki : ACG1V ) issued its third quarter report on Thursday ( 13 November ) , posting an operating profit of EUR0 .4 m , as compared to a loss of EUR0 .5 m in the third quarter of 2007 .",positive,49,positive,0.9051161408424377,0.9051161408424377,0.0764431282877922,0.018440771847963333,0.8286730125546455
"The building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said .",neutral,19,neutral,0.8713655471801758,0.12109840661287308,0.007536121644079685,0.8713655471801758,0.11356228496879339
Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .,neutral,14,negative,0.9069070219993591,0.011245050467550755,0.9069070219993591,0.08184792101383209,-0.8956619715318084
The unit is planned to be operational during the second half of 2007 and in full stream in 2008 .,neutral,20,neutral,0.8274808526039124,0.16342034935951233,0.009098784066736698,0.8274808526039124,0.15432156529277563
"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",neutral,15,neutral,0.9409866333007812,0.046631038188934326,0.012382312677800655,0.9409866333007812,0.03424872551113367
The plant is expected to enter commercial operation by mid-2009 .,neutral,11,neutral,0.8481375575065613,0.14383597671985626,0.008026471361517906,0.8481375575065613,0.13580950535833836
Aspo has also investigated the sales opportunities of Kaukomarkkinat 's electronics business .,neutral,13,neutral,0.8918254971504211,0.08276449143886566,0.02541002631187439,0.8918254971504211,0.05735446512699127
BG Group appoints new CEO one month early,neutral,8,neutral,0.8642897605895996,0.02279825322329998,0.11291202157735825,0.8642897605895996,-0.09011376835405827
The acquisition will have an immediate positive impact on Aspocomp 's financial result .,positive,14,positive,0.940022885799408,0.940022885799408,0.01486791018396616,0.04510917514562607,0.9251549756154418
"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",negative,32,negative,0.9759787917137146,0.00753988791257143,0.9759787917137146,0.0164813082665205,-0.9684389038011432
RT @bman1 $LNG looks primed also $EGHT poised to run too...,positive,11,positive,0.6386235356330872,0.6386235356330872,0.030692115426063538,0.3306843340396881,0.6079314202070236
It is also 7.7 pct above the 12-month volume weighted average price of the stock .,positive,16,positive,0.5727669596672058,0.5727669596672058,0.03553321212530136,0.39169982075691223,0.5372337475419044
Coke dividend - 3%. Google dividend - 0%. For passive income Coke takes it. $GOOG $KO https://t.co/QBsoWjxOST,neutral,17,neutral,0.9404323697090149,0.03769771009683609,0.021869869902729988,0.9404323697090149,0.015827840194106102
"Profit before taxes was EUR 5.4 mn , up from EUR 3.6 mn a year earlier .",positive,17,positive,0.9569025635719299,0.9569025635719299,0.022575201466679573,0.020522162318229675,0.9343273621052504
The subsidiary is setting up a facility for manufacturing high-density interconnection printed circuit boards or PCBs at Nokia 's special economic zone at Sriperumbudur near Chennai .,neutral,27,neutral,0.6977516412734985,0.2950592339038849,0.007189123425632715,0.6977516412734985,0.2878701104782522
$CRM Sep 40 calls are +35% since entry #BANG http://stks.co/deDm,positive,10,neutral,0.7784947752952576,0.02865743823349476,0.19284777343273163,0.7784947752952576,-0.16419033519923687
"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",negative,22,negative,0.9458436369895935,0.04053707420825958,0.9458436369895935,0.013619276694953442,-0.9053065627813339
Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,positive,23,positive,0.9134542942047119,0.9134542942047119,0.008780998177826405,0.07776477187871933,0.9046732960268855
$VMW  Got a nice push today following small sweepers of May C this morning,positive,14,positive,0.9377138614654541,0.9377138614654541,0.024614207446575165,0.037671979516744614,0.9130996540188789
That topped consensus forecasts for earnings of 0.21 euros a share .,positive,12,positive,0.9411472082138062,0.9411472082138062,0.02225399762392044,0.03659878298640251,0.9188932105898857
R&D Loan ) .,neutral,4,neutral,0.9406881332397461,0.044083647429943085,0.015228177420794964,0.9406881332397461,0.02885547000914812
"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",positive,24,positive,0.7479051351547241,0.7479051351547241,0.006792020983994007,0.24530284106731415,0.7411131141707301
"You need to be ready when the window opens up , Rosberg said .",neutral,14,neutral,0.875335156917572,0.10660543292760849,0.018059374764561653,0.875335156917572,0.08854605816304684
"More than 50,000 tonnes of asphalt mix will be used in the contract .",neutral,14,neutral,0.8848878741264343,0.1064491793513298,0.008662937209010124,0.8848878741264343,0.09778624214231968
"PA ) , JPMorgan Chase and Co ( NYSE : JPM ) and Pohjoa Bank are joint lead-managers on the senior , unsecured deal .",neutral,25,neutral,0.939164400100708,0.0488760732114315,0.011959479190409184,0.939164400100708,0.03691659402102232
$CTRP  breaking out here on good vol and a parser buy signal  ..noticed this on bob langs comments looking for 48 fast,positive,22,neutral,0.7824325561523438,0.1936781108379364,0.023889392614364624,0.7824325561523438,0.16978871822357178
"Sales in Finland decreased by 10.5 % in January , while sales outside Finland dropped by 17 % .",neutral,19,negative,0.9744252562522888,0.007314091082662344,0.9744252562522888,0.01826067827641964,-0.9671111651696265
"The pulp production in Finnish Kemij+ñrvi will also be liquidated and about 1,100 employees loose their jobs .",negative,18,negative,0.9450586438179016,0.00864922720938921,0.9450586438179016,0.046292178332805634,-0.9364094166085124
Nordea was the cheapest also for a couple in their 30s with debt .,neutral,14,neutral,0.6522654294967651,0.3219641149044037,0.0257705207914114,0.6522654294967651,0.2961935941129923
"Jussi Pesonen , member of the Sampo Board since 2006 , will renounce his seat in Sampo Board .",neutral,19,neutral,0.8276954889297485,0.02004302479326725,0.15226145088672638,0.8276954889297485,-0.13221842609345913
"Tesla is recalling 2,700 Model X cars: https://t.co/8Z7BkVsTl9 $TSLA",negative,9,neutral,0.9112668037414551,0.07819589227437973,0.010537332855165005,0.9112668037414551,0.06765855941921473
"Adjusted for changes in the Group structure , the Division 's net sales increased by 1.7 % .",positive,18,positive,0.9578179717063904,0.9578179717063904,0.016105415299534798,0.026076657697558403,0.9417125564068556
"Making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",neutral,33,negative,0.9148704409599304,0.044248346239328384,0.9148704409599304,0.04088119789958,-0.870622094720602
The amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the Company .,positive,22,positive,0.5542051792144775,0.5542051792144775,0.05047670379281044,0.3953181207180023,0.5037284754216671
The solution will now be expanded to include all ground staff tasks .,neutral,13,neutral,0.5987451076507568,0.39300379157066345,0.008251117542386055,0.5987451076507568,0.3847526740282774
"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 .",negative,22,negative,0.9769473075866699,0.012936919927597046,0.9769473075866699,0.010115676559507847,-0.9640103876590729
"On #FEDDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered, even though market is down.",positive,24,negative,0.7089220285415649,0.24747765064239502,0.7089220285415649,0.043600283563137054,-0.4614443778991699
"Net sales totaled EUR 93.6 mn , up from EUR 93.2 mn in the corresponding period in 2005 .",positive,19,positive,0.9533369541168213,0.9533369541168213,0.027120638638734818,0.019542425870895386,0.9262163154780865
As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,neutral,15,negative,0.7950111031532288,0.016601022332906723,0.7950111031532288,0.1883879005908966,-0.778410080820322
CEO Erkki J+ñrvinen is happy with the company 's performance in 2010 .,positive,13,positive,0.9432334303855896,0.9432334303855896,0.01845553144812584,0.038310933858156204,0.9247778989374638
"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",positive,20,positive,0.9536058306694031,0.9536058306694031,0.01581154391169548,0.03058261051774025,0.9377942867577076
"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea .",positive,21,neutral,0.8714980483055115,0.12111438810825348,0.007387516554445028,0.8714980483055115,0.11372687155380845
"The government started the sell-off last month , putting an 8 percent stake in TeliaSonera on the auction bloc .",neutral,20,neutral,0.9141188263893127,0.06683182716369629,0.019049346446990967,0.9141188263893127,0.04778248071670532
"The report goes on to provide detailed profiles of ten leading European specialty chemicals companies , and brief profiles of other major players .",neutral,24,neutral,0.9416252374649048,0.04149463772773743,0.016880067065358162,0.9416252374649048,0.024614570662379265
"Both operating profit and net sales for the three-month period increased , respectively from EUR16 .0 m and EUR139m , as compared to the corresponding quarter in 2006 .",positive,29,positive,0.958268404006958,0.958268404006958,0.02209869772195816,0.019632866606116295,0.9361697062849998
The company expects its net sales for the whole 2009 to be at previous year levels .,neutral,17,positive,0.7686811089515686,0.7686811089515686,0.02429206669330597,0.20702677965164185,0.7443890422582626
"The company is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",neutral,19,neutral,0.9524390697479248,0.02785695157945156,0.019703980535268784,0.9524390697479248,0.008152971044182777
"Commission income increased by 22 % to EUR 4.4 mn , and lending volume rose by 13.5 % .",positive,19,positive,0.9561483860015869,0.9561483860015869,0.016967695206403732,0.0268839281052351,0.9391806907951832
"The Finnish company sold its UK operation - consisting of 50 staff in offices in London , Birmingham and Manchester - as part of a deal with Hampden in July 2001 for its European-wide property and casualty arm Sampo Industrial .",neutral,41,neutral,0.9264529347419739,0.05890747904777527,0.014639565721154213,0.9264529347419739,0.044267913326621056
"In the building and home improvement trade , sales decreased by 22.5 % to EUR 201.4 mn .",negative,18,negative,0.9752172231674194,0.007485097274184227,0.9752172231674194,0.017297664657235146,-0.9677321258932352
"The Innova 2 building will be located close to downtown , in the immediate vicinity of Paviljonki and the travel center , and within walking distance from the heart of the city thanks to the trade fair bridge .",neutral,39,neutral,0.7993044257164001,0.19313035905361176,0.007565194275230169,0.7993044257164001,0.18556516477838159
"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",neutral,32,negative,0.7771303057670593,0.20573487877845764,0.7771303057670593,0.017134826630353928,-0.5713954269886017
